bay_id,rd_seg_dsc,lat,lon
8130,Lorimer Street between West Gate Bridge and Todd Road,-37.81663499,144.9811636
5642,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.80973763,144.976744
2911,Mills Place between Lorimer Street and South Wharf Drive,-37.80837066,144.9580157
3533,Hartley Street between Lorimer Street and Westgate Freeway,-37.80751355,144.9587122
585,Cardigan Street between Faraday Street and Elgin Street,-37.81447461,144.9746042
4342,Degraves Street between Fitzgibbon Street and Park Drive,-37.80747768,144.9585104
4084,Clarendon Street between Haig Street and City Road,-37.80502036,144.9507813
3250,Station Street between Kay Street and Princes Street,-37.80390722,144.9553839
1682,Barkly Street between Canning Street and Rathdowne Street,-37.81605106,144.9608822
6080,Bellair Street between MacAulay Road and Wolseley Parade,-37.81939746,144.9456301
1770,Grant Street between St Kilda Road and Wells Street,-37.81491427,144.961165
5849,Stanley Street between Railway Place and Adderley Street,-37.81388098,144.9567422
3909,Todd Road between Cook Street and Wharf Road,-37.80512814,144.9552798
6842,Park Place from Punt Road,-37.79655773,144.9581571
4661,Abbotsford Street between Adderley Street and Ireland Street,-37.82512213,144.9669536
5664,Lorimer Street between West Gate Bridge and Todd Road,-37.80981909,144.9788279
1094,Swanston Street between Elgin Street and College Crescent,-37.81627004,144.9612824
2202,Coventry Street between Dodds Street and Sturt Street,-37.81146183,144.9571959
4236,St Kilda Road between Moubray Street and High Street,-37.80934752,144.9567968
2925,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80823555,144.9577502
5672,Douglas Street between Turner Street and Cook Street,-37.80989946,144.9795721
2097,Nicholson Street between Elgin Street and Palmerston Street,-37.80779664,144.9702125
6152,Leopold Street between Toorak Road and Domain Road,-37.82004729,144.943066
3914,Bayswater Road between Epsom Road and Belmont Road,-37.80487828,144.9553247
5625,,-37.8096504,144.9772877
5427,Glass Street between Curzon Street and Errol Street,-37.81399373,144.9777442
5474,Story Street between Benjamin Street and Fitzgibbon Street,-37.81145304,144.9779322
3408,Palmerston Street between Rathdowne Street and Drummond Street,-37.80770885,144.9663083
2541,Drummond Street between Grattan Street and Faraday Street,-37.81324923,144.9589476
4717,Royal Parade between Leonard Street and Walker Street,-37.82542047,144.9626535
5771,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.81202872,144.9764601
3222,Geographe Street between Bourke Street and Keera Way,-37.80648502,144.9541261
3211,Geographe Street between Bourke Street and Keera Way,-37.80724769,144.9542243
5808,Dodds Street between Miles Street and Grant Street,-37.81577596,144.9806109
5408,Boathouse Drive between St Kilda Road and Alexandra Avenue,-37.810344,144.9753656
5603,Haines Street between Curzon Street and Abbotsford Street,-37.80946965,144.9741276
7959,Childers Street between Ormond Street and Kensington Road,-37.81711041,144.9820635
5850,Simpson Street between Wellington Parade and George Street,-37.79838809,144.9646195
618,Kay Street between Nicholson Street and Station Street,-37.80996518,144.9722739
5722,Childers Street between Ormond Street and Kensington Road,-37.81073265,144.9764569
5238,Domain Street between Bromby Street and Domain Road,-37.81152513,144.9532044
6321,Vegemite Way between Salmon Street and Douglas Street,-37.82131491,144.9510674
3765,Adderley Street between Hawke Street and Abbotsford Street,-37.80853944,144.9578082
4435,Dodds Street between Miles Street and Coventry Street,-37.80359824,144.9545111
6237,Clarendon Street between Albert Street and Victoria Parade,-37.81567639,144.9453506
8122,Linlithgow Avenue between St Kilda Road and Alexandra Avenue,-37.81669408,144.9817149
6840,Turner Street between Salmon Street and Douglas Street,-37.79665852,144.9581446
6909,Lorimer Street between West Gate Bridge and Todd Road,-37.79439609,144.9648827
5249,Manningham Street between Oak Street and Heathcote Road,-37.81184393,144.9520775
3011,Lorimer Street between Hartley Street and Boundary Street,-37.80468237,144.9578486
4843,,-37.82887149,144.970693
5106,Tennyson Street between Bellair Street and Southey Street,-37.82552908,144.9687052
1615,Rathdowne Street between Elgin Street and Palmerston Street,-37.81787194,144.9586178
939,Cardigan Street between Faraday Street and Elgin Street,-37.8132952,144.9683239
5532,Leonard Crescent between Langs Road and Fisher Parade,-37.8137529,144.9828656
5692,Domain Street between Bromby Street and Domain Road,-37.8101088,144.9801415
5509,Morrison Place between Victoria Parade and Albert Street,-37.81504652,144.9826446
4370,Arden Street between Curzon Street and Abbotsford Street,-37.80741375,144.9532195
5477,Olympic Boulevard between Punt Road and Batman Avenue,-37.81128984,144.9779597
4363,Morrison Place between Victoria Parade and Albert Street,-37.80714962,144.9537592
1454,Faraday Street between Drummond Street and Lygon Street,-37.81444514,144.973974
2746,Owen Street between Barrup Street and Canning Street,-37.80809601,144.9660678
2101,Palmerston Street between Nicholson Street and Station Street,-37.80794644,144.9696998
5339,High Street between St Kilda Road and Punt Road,-37.82644689,144.9677501
3879,Morrah Street between Park Drive and Gatehouse Street,-37.80664246,144.9550132
4893,Glass Street between Curzon Street and Errol Street,-37.82946744,144.9686646
1033,Palmerston Street between Lygon Street and Keppel Street,-37.81263517,144.9594919
571,Station Street between Kay Street and Princes Street,-37.80858421,144.9718874
3941,Haines Street between Curzon Street and Abbotsford Street,-37.80395954,144.9554899
3977,Lorimer Street between Boundary Street and Ingles Street,-37.80432247,144.9539231
1428,Elgin Street between Rathdowne Street and Drummond Street,-37.81857743,144.9632572
6207,Roden Street between Adderley Street and Spencer Street,-37.81974853,144.9469088
1129,Cardigan Street between Keppel Street and Lytton Street,-37.81352251,144.9600226
3985,Arden Street between Fogarty Street and Langford Street,-37.80412494,144.9539582
5837,Fitzgibbon Street between Story Street and Morrah Street,-37.81602906,144.9812116
1318,Barrup Street between Owen Street and Murchison Street,-37.81697847,144.9586857
3306,Faraday Street between Canning Street and Rathdowne Street,-37.80970558,144.9590775
3390,Palmerston Street between Canning Street and Rathdowne Street,-37.80609129,144.9508865
5237,Domain Street between Toorak Road and Bromby Street,-37.81196124,144.9512466
4859,Roden Street between Railway Place and Adderley Street,-37.82889408,144.9701895
2194,Canning Street between Elgin Street and Palmerston Street,-37.81148044,144.9576167
2451,,-37.81027819,144.9690907
3368,Canning Street between Kay Street and Neill Street,-37.80406032,144.9431767
5821,Kensington Road between Altona Street and Mercantile Parade,-37.81587182,144.981486
2292,Cardigan Street between Elgin Street and Keppel Street,-37.80977597,144.9704792
5805,Lorimer Street between West Gate Bridge and Todd Road,-37.81575388,144.9804096
4062,Queensberry Street between Curzon Street and Abbotsford Street,-37.80390846,144.9524834
6485,Fitzgibbon Street between Morrah Street and Bayles Street,-37.81552556,144.937582
1132,Palmerston Street between Lygon Street and Keppel Street,-37.81342798,144.9599798
1162,Cardigan Street between Keppel Street and Lytton Street,-37.81162745,144.959159
758,Faraday Street between Canning Street and Rathdowne Street,-37.81524345,144.9720268
5525,Eastwood Street between Hardiman Street and MacAulay Road,-37.81422,144.9827855
2919,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80833307,144.957733
1415,Rathdowne Street between Neill Street and Princes Street,-37.8163567,144.9715286
646,Carlton Street between Canning Street and Rathdowne Street,-37.80873104,144.9718319
631,O'Connell Street between Victoria Street and Queensberry Street,-37.80884979,144.9720088
3862,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.80714143,144.9549241
3085,Saint Mangos Lane North from Docklands Drive,-37.80532746,144.9572887
6513,Roden Street between Railway Place and Adderley Street,-37.81310429,144.9367433
6863,Dryburgh Street between Adderley Street and Ireland Street,-37.79513787,144.9583306
4572,George Street between Hoddle Street and Simpson Street,-37.82979898,144.9690531
1841,Owen Street between Nicholson Street and Barrup Street,-37.81380853,144.9609171
6114,Baillie Street between Curzon Street and Abbotsford Street,-37.81935188,144.945473
4129,Hall Street between Lorimer Street and Turner Street,-37.80351884,144.9510465
2932,Point Park Crescent between Lorimer Street and South Wharf Drive,-37.80789689,144.9580996
3066,Leven Avenue between Pearl River Road and Wattle Road,-37.81103375,144.9574316
5657,Lorimer Street between West Gate Bridge and Todd Road,-37.80985311,144.9778067
1964,Palmerston Street between Canning Street and Rathdowne Street,-37.80895128,144.9697376
5651,Speakmen Street between Stockmans Way and Smithfield Road,-37.80980702,144.9773814
4927,Hotham Street between Hoddle Street and Simpson Street,-37.82962704,144.9681152
5867,Boathouse Drive between St Kilda Road and Alexandra Avenue,-37.79845224,144.9652092
6660,Arden Street between Munster Terrace and Laurens Street,-37.81966139,144.9497656
2704,O'Connell Street between Victoria Street and Queensberry Street,-37.80338485,144.9439654
4338,Southgate Street between Flemington Road and Manningham Street,-37.80743646,144.9586517
5062,Lorimer Street between West Gate Bridge and Todd Road,-37.82530167,144.969854
1108,Cardigan Street between Keppel Street and Lytton Street,-37.81442544,144.9604354
6495,Salmon Street between Turner Street and Lorimer Street,-37.8158381,144.938056
3706,Birdwood Avenue between Dallas Brooks Drive and Domain Road,-37.80378868,144.957052
1944,Nicholson Street between Kay Street and Princes Street,-37.80858271,144.9710059
2363,Sturt Street between Southbank Boulevard and Grant Street,-37.81355238,144.9582279
2897,South Wharf Drive between Foundry Way and Riggers Place,-37.80962277,144.9583697
5322,Moubray Street between St Kilda Road and Punt Road,-37.82799583,144.9711099
584,Keppel Street between Cardigan Street and Swanston Street,-37.81452914,144.9746296
3891,Fitzgibbon Street between Bayles Street and Degraves Street,-37.8062946,144.9550753
3275,Faraday Street between Drummond Street and Lygon Street,-37.80666809,144.9535383
2008,Palmerston Street between Canning Street and Rathdowne Street,-37.8117082,144.9603272
5137,Alexandra Avenue between Swan Street Bridge and Anderson Street,-37.82591467,144.9674065
4384,Kensington Road between Altona Street and Mercantile Parade,-37.80761907,144.9527968
698,Cardigan Street between Keppel Street and Lytton Street,-37.81269374,144.9707233
5414,Speakmen Street between Stockmans Way and Smithfield Road,-37.81097081,144.9755849
6089,Macaulay Road between Barnett Street and Eastwood Street,-37.82006031,144.9433405
4841,Hawke Street between Railway Place and Adderley Street,-37.82886062,144.9707305
5877,Lorimer Street between Boundary Street and Ingles Street,-37.79831385,144.9647891
3380,Palmerston Street between Canning Street and Rathdowne Street,-37.80634913,144.9510039
3826,Dorcas Street between Wells Street and Dodds Street,-37.80709232,144.9542753
4088,Linlithgow Avenue between St Kilda Road and Government House Drive,-37.80481364,144.9508179
6216,Moubray Street between St Kilda Road and Punt Road,-37.81984609,144.9471487
1288,Swanston Street between Elgin Street and College Crescent,-37.81283161,144.9542138
3268,Cardigan Street between Faraday Street and Elgin Street,-37.80676088,144.9535219
4441,Queensberry Street between Curzon Street and Abbotsford Street,-37.80318419,144.9508134
5720,Munster Terrace between Victoria Street and Queensberry Street,-37.81071858,144.9763272
4275,Baillie Street between Curzon Street and Abbotsford Street,-37.80933137,144.9558592
3374,Palmerston Street between Canning Street and Rathdowne Street,-37.8065868,144.9511119
5913,Manningham Street between Oak Street and Heathcote Road,-37.8027812,144.9670857
4401,Lorimer Street between West Gate Bridge and Todd Road,-37.80789968,144.9522189
3585,Geographe Street between Bourke Street and Keera Way,-37.80850108,144.9526429
5455,Leopold Street between Toorak Road and Domain Road,-37.81244729,144.9780009
6076,Sauvage Street between Strickland Road and Park Street,-37.81887584,144.9474573
3846,Douglas Street between Turner Street and Cook Street,-37.80634704,144.9539371
3820,Royal Parade between Gatehouse Street and MacArthur Road,-37.80723525,144.9543403
3061,Doepel Way between Docklands Drive and Newquay Promenade,-37.81116922,144.9573554
3667,,-37.80497823,144.9486694
4272,Taylor Mews between Fairbairn Drive and Hobsons Road,-37.80934619,144.9557934
3528,Hartley Street between Lorimer Street and Westgate Freeway,-37.80741316,144.9590573
